sgRNA_target	locus	Gene name	Product	wmean_fitness_CO2_1percent	wmean_fitness_CO2_30percent	wmean_fitness_CO2_4percent	wmean_fitness_CO2_ambient	sd_fitness_CO2_1percent	sd_fitness_CO2_30percent	sd_fitness_CO2_4percent	sd_fitness_CO2_ambient	p_fitness_adj_CO2_1percent	p_fitness_adj_CO2_30percent	p_fitness_adj_CO2_4percent	p_fitness_adj_CO2_ambient	comb_score_CO2_1percent	comb_score_CO2_30percent	comb_score_CO2_4percent	comb_score_CO2_ambient
bgl	sll1538	bgl	similar to beta-hexosaminidase a precursor	-0.19769172378897754	-0.8789990742259656	0.20379808368574484	0.0953048048743458	0.4176037958192659	1.0844825578899842	0.4605293606116593	0.21221714860287075	0.8071914100096246	0.6397192028985508	0.4932155109041902	0.8515515928417312	0.018389969827305484	0.1705351488352497	0.06255852699031711	0.006651230302328488
bhy	sll1468	crtR	beta-carotene hydroxylase	-0.21339673665343237	-1.5687501611964207	-0.6757719400874325	-2.544162860259252	0.29907859460194075	1.0874055208895885	0.453236005878935	1.6736035447182989	1	0.7783497679814385	0.7654734740444954	0.6429067650440783	-0	0.17071954958473826	0.07843675063507986	0.48810274403648213
bioB	slr1364	bioB	biotin synthetase	-3.3229176319796974	-3.1034342007339406	-3.092680750898789	-2.324865441676489	1.46906721713416	0.9785459598660314	1.265694407735253	1.3652153821312738	0.2542874739435285	0.30324858757062145	0.2919658398607485	0.31112334801762115	1.9760561504494236	1.6082033680727972	1.653557302558599	1.1788634664113227
bioF	slr0917	bioF	7-keto-8-aminopelargonic acid synthetase	-5.206860120283437	-4.53495690143542	-5.400756636127633	-3.2908985878388357	2.861868067947981	2.1581376393075162	2.974076047399871	2.0637500993809583	0.3416613621896881	0.30324858757062145	0.2919658398607485	0.5108012942519984	2.4285010744905158	2.35002016837626	2.887611523567477	0.9601131174236001
bioY	slr1365	bioY	hypothetical protein	-2.52249089045598	-3.0594829775557684	-2.1716692401266124	-0.8078741806202959	1.7356216369520088	0.895801047502503	1.3222240624201844	0.5821313565778753	0.2542874739435285	0.30324858757062145	0.2919658398607485	0.40351075026311833	1.5000623520025422	1.585427790897892	1.1611219585822559	0.3184194803693728
birA	sll1655	birA	similar to biotin [acetyl-CoA-carboxylase] liga se	-1.5424471490193201	-0.3099539978214141	-0.9862621476134885	0.27014816648490536	1.3507550018188363	0.39603941087321043	0.7989644939001546	0.28350232495876204	0.5813009010570092	0.7783497679814385	0.7654734740444954	0.31112334801762115	0.3633990118099436	0.03373080571332309	0.11447530378838854	0.13698332741244912
blaOXA-3	slr0319	blaOXA-3	beta-lactamase	0.05206428708068783	0.09089560405297811	0.2863097433183675	0.06011797557919963	0.02723456180479539	0.3050317042683083	0.1609310400291161	0.1574470896123744	0.2542874739435285	0.8497182117527863	0.2919658398607485	0.7734786725955207	0.03096133160642432	0.006428598281585672	0.15308064588308296	0.006706259776726019
braG_or_livF	sll0374	urtE	urea transport system ATP-binding protein	-0.6547716781965901	-1.8282473915925517	-0.5522994362362251	0.007800416012033767	0.7539568566781227	2.2323614485186916	0.8881734914592676	0.3020703861451969	0.921179437080847	1	1	0.9598533619456366	0.023346385143312814	-0	-0	1.3880925808858983e-4
brkB	slr0119	brkB	hypothetical protein	-1.601329908838188	-1.5664768658404447	-1.1303468445808953	-0.6131031946876391	1.3425941035547992	0.6590880948287593	1.0468516790856732	0.5821957094156137	0.8071914100096246	0.30324858757062145	0.8430451718288622	0.8515515928417312	0.14896126222527298	0.8117502124120903	0.08381426281395588	0.04278787992208057
btpA	sll0634	btpA	photosystem I biogenesis protein BtpA	-5.376925653891232	-2.4356715300860845	-4.959476727836298	-3.653713882178981	2.8352925649699685	1.411242004036757	2.5225733261323446	2.5879556065928684	0.2542874739435285	0.39461108660491107	0.2919658398607485	0.31112334801762115	3.197523437422952	0.9835989813499854	2.651673295990814	1.8526791853014462
bvdR	slr1784	bvdR	biliverdin reductase	-7.453597715195642	-0.7736860493638368	-2.815739739200095	-0.2200192589816019	3.3550249743363434	0.5663584063899892	1.648097499650197	0.17922200739810323	0.3416613621896881	0.950336402266289	0.9468802583726863	0.6429067650440783	3.476388772123829	0.017115974024735237	0.06674693598318096	0.042211135822826214
cad	sll1683	cad	lysine decarboxylase	0.22518267576186501	0.20152953591166325	0.08211580774250456	0.24938744745870747	0.1588715352455766	0.20007125204172418	0.11314207597319109	0.18465260618824447	0.3416613621896881	0.504337885241794	0.4932155109041902	0.31112334801762115	0.10502613041476719	0.05991037938879267	0.025206537186642272	0.12645624366915661
capA	slr1764	capA	similar to tellurium resistance protein TerE	0.24010011357915675	0.3673001463141448	0.23020773330549643	0.10953564750607096	0.03728043053159955	0.17582342949276106	0.19708613166939723	0.12231581173818108	0.7993298585256889	0.8367760542520853	0.8239944734418179	0.8320415439466752	0.023355489779831904	0.02842563613540939	0.01935487658103632	0.008746967903238619
carA	sll1498	carA	carbamoyl-phosphate synthase small chain	-4.581145715278448	-2.4585928055636916	-4.034445572515536	-2.7586907218886676	1.9643644109707155	0.9916644802591521	1.566336764212089	1.331986608805869	0.2542874739435285	0.30324858757062145	0.2919658398607485	0.31112334801762115	2.724292976647672	1.2740457747394813	2.157088776870844	1.398842121726101
carB	sll0370	pyrA	carbamoyl-phosphate synthase;  pyrimidine-specif ic;  large chain	-5.402003783239506	-4.796333359640043	-6.469924145131432	-3.0479520989363325	2.083375237272936	1.6565517269990602	1.9161608246604989	1.61872568806478	0.2542874739435285	0.30324858757062145	0.2919658398607485	0.31112334801762115	3.212436774805588	2.4854657661338035	3.459261132618727	1.5455171350547965
cbaB	sll1869	cbaB	probable dioxygenase;  Rieske iron-sulfur compon ent	-1.2540339528711986	-0.15260672927170504	-0.29880338823626856	-1.097998769118186	1.4605110492389501	0.4817644448382581	0.7005043851308359	0.6023586015807129	1	1	1	0.40351075026311833	-0	-0	-0	0.4327706045022727
cbbA	sll0018	fbaA;  fda	fructose-bisphosphate aldolase;  class II	-7.781116895866425	-3.0871707507160386	-5.45283729966677	-5.9696152665621725	3.3943427024751682	2.594259568513926	3.03350523712637	2.902655708986678	0.2542874739435285	0.504337885241794	0.2919658398607485	0.31112334801762115	4.6272359421326525	0.9177492027493812	2.91545738560552	3.026997270520184
cbbZp	sll1349	cbbZp	phosphoglycolate phosphatase	0.24655038655386494	0.4018623473456953	0.2701280296838749	0.009253869355868681	0.11118999674988252	0.13750211611120744	0.1743453932137251	0.06990089202796947	0.2542874739435285	0.30324858757062145	0.2919658398607485	0.9598533619456366	0.14661735911136314	0.20824555595544691	0.1444288020933704	1.64673619683261e-4
cbiA	sll1501	cobB	cobyrinic acid a; c-diamide synthase	-2.6454295408820667	-1.1610731436180561	-1.9407774986373347	-0.9114514536569869	1.7819991190037536	0.9701132999943004	1.161026580410931	0.863406417326615	0.5813009010570092	0.7783497679814385	0.4932155109041902	0.8515515928417312	0.6232605646038473	0.12635401673026	0.5957474149654935	0.06360931681941408
cbiB	slr1925	cobD	cobalamin biosynthesis protein CobD	-0.31494251858154315	0.3381561244662862	-0.6083962228523707	-0.3525078964337586	0.613915060733797	0.6086900455502839	0.7024554878217466	0.40578419457123366	1	0.950336402266289	0.9468802583726863	0.9598533619456366	-0	0.007480904492757969	0.014421994751074725	0.006272916662246305
cbiC	sll0916	cobH	precorrin isomerase;  precorrin-8X methylmutase	-1.3215961472051185	-0.7144094084543452	-1.8108758650399337	0.22489688020706997	0.9950089551362052	0.8659377830856871	1.2631185626992945	0.1252946115080393	0.921179437080847	0.950336402266289	0.38191973815283903	0.31112334801762115	0.047122521764457276	0.015804618537694142	0.7569966279480785	0.11403787549735146
cbiD	slr1538	cbiD	cobalamin biosynthesis protein D	-2.9028447020014947	-2.0912808836182726	-2.524657184070299	-0.3017734096366698	1.6619864344921678	1.3606291315190575	1.5814885426609273	0.7299710364525511	0.5813009010570092	0.8497182117527863	0.6221601446587537	1	0.6839073201410937	0.14790599429765175	0.5203263244007287	-0
cbiE	sll0099	cbiE;  cbiT;  cobL	precorrin-6y C5;  15-methyltransferase (decarbox ylating)	-0.24214196591961146	-1.1922480862971172	-0.5571240754165281	0.06152796144272965	0.6067970019164722	1.3931523810287618	0.941102156897296	0.06705649701515196	0.8071914100096246	1	0.8430451718288622	0.31112334801762115	0.02252488552297386	-0	0.041310279142024224	0.031198823212449663
cbiF	slr0239	cobM	precorrin-4 C11-methyltransferase	-2.1515182562442954	-1.6550078931690013	-2.5466045929235843	0.10893979462703235	1.2204393360868315	0.88454859054742	0.8546081864103436	0.13036608585083428	0.2542874739435285	0.30324858757062145	0.2919658398607485	0.31112334801762115	1.2794541887343824	0.857627098184329	1.3615878781326785	0.055239818022135505
cbiH	slr0969	cobJ	precorrin methylase	-3.740483546404787	-1.1026261083712177	-2.713186667986006	-0.4775679933698618	2.146779542430807	0.7364384616635266	1.4493495053324927	0.8589851549917261	0.3416613621896881	0.30324858757062145	0.2919658398607485	0.8515515928417312	1.7445769814656829	0.5713821871229725	1.4506539760850068	0.03332900909992697
cbiL	slr1879	cobI	precorrin-2 methyltransferase	-1.5080194083868028	-0.6194045945786688	-1.6256934488747263	-0.3840339126758283	0.9091446889741069	0.7526140715156371	1.0059283983268221	0.702312345004633	0.5813009010570092	0.8497182117527863	0.4932155109041902	0.9598533619456366	0.35528787041189946	0.043807435505834415	0.4990281834849509	0.006833925577450247
cbiM	sll0383	cbiM	cobalamin biosynthesis protein M	-0.46176643855931665	-0.18984463448434574	-0.49264945907577157	0.06037842894966506	0.4840767233613477	0.18418036949747302	0.4958027087443766	0.15260916997734333	0.8071914100096246	0.6397192028985508	0.9468802583726863	0.8515515928417312	0.042955115720639064	0.0368318738286165	0.011678224890351807	0.004213752252748175
cbiP	slr0618	cobQ	cobyric acid synthase	-1.5729646603279666	-0.10659664473717136	-1.2133382986732086	0.02660096610232456	1.2927076382547762	0.3520461840365573	0.9797784907844906	0.23402875476415222	0.921179437080847	0.7783497679814385	0.9468802583726863	0.5108012942519984	0.056085258418601174	0.011600401151764849	0.02876210916087341	0.0077607789511844735
cbiT	slr1368	cobL	precorrin decarbocylase	-0.5835283600639932	-2.8179492930681094	-0.5493569476880231	-0.47177448026796043	0.34434682716457043	1.5287858345791572	0.5974115571074202	0.706349807995377	0.3416613621896881	0.30324858757062145	0.9468802583726863	0.8515515928417312	0.27216003823316764	1.460264742554794	0.013022472392872826	0.032924685414976264
ccmA	sll0934	ccmA	carboxysome formation protein CcmA	-4.379450236530028	-2.2810025025604848	-3.5784859755263456	-2.0085325244184493	2.460072405380899	1.4058534559838027	1.8236831094162678	1.978880932169743	0.2542874739435285	0.39461108660491107	0.38191973815283903	0.9598533619456366	2.6043497112886667	0.9211388770044721	1.4959069635472761	0.0357420564661187
ccmK	sll1029	ccmK1	carbon dioxide concentrating mechanism protein CcmK	-4.4856701175015115	-0.5632736438967639	-0.016401505293393875	-3.198303685346198	1.3611982658008421	0.43169205153957885	0.09692863640233268	1.988232849509628	0.2542874739435285	0.39461108660491107	0.8430451718288622	0.40351075026311833	2.6675160224465677	0.2274671997083983	0.0012161577499822192	1.2605950554942162
ccmK2	sll1028	ccmK2	carbon dioxide concentrating mechanism protein CcmK	-3.885752753546938	-0.6171441819955608	-0.023248404483051155	-2.837533640476883	1.2961487315802822	0.1608233079092319	0.16158594953715014	1.2205960369066768	0.2542874739435285	0.30324858757062145	1	0.31112334801762115	2.310760144601479	0.31980486386245094	-0	1.4388207951764946
ccmK3	slr1838	ccmK3	carbon dioxide concentrating mechanism protein CcmK homolog 3;  putative carboxysome assembly protein	-1.2728615625287634	-0.026402363357537557	-0.5712451844392211	-0.11264267499213439	1.0232420835219096	0.40763744727290385	0.4842938196031085	0.40857247545104364	0.4455589374654123	1	0.6221601446587537	0.9598533619456366	0.4468951271434668	-0	0.11773238324249245	0.002004488750426999
ccmK4	slr1839	ccmK4	carbon dioxide concentrating mechanism protein CcmK homolog 4;  putative carboxysome assembly protein	-3.152317042019026	1.0985172516929484	-2.1358980430610464	-1.3033942073531817	1.2876314872063366	0.3258534008209469	0.9733454706290796	0.8408145404045593	0.2542874739435285	0.30324858757062145	0.2919658398607485	0.40351075026311833	1.8746042390876483	0.5692529726072086	1.1419962456835548	0.5137261669919794
ccmK5	slr0436	ccmO	carbon dioxide concentrating mechanism protein CcmO	-4.56169156891008	-2.400888540754442	-1.681480978627907	-3.2937756590408864	2.2441264214408947	1.584762380943113	1.1428665328801244	1.4584481179711655	0.3416613621896881	0.39461108660491107	0.38191973815283903	0.31112334801762115	2.127591796337601	0.9695525418148063	0.7029059558160775	1.6701662476423422
ccmL	sll1030	ccmL	carbon dioxide concentrating mechanism protein CcmL;  putative carboxysome assembly protein	-3.8122900306408662	-0.5549217941001634	0.12103426165576629	-2.5265167556787564	1.0568687353539357	0.4362694177761869	0.18275846003017915	1.3531936186147309	0.2542874739435285	0.39461108660491107	0.38191973815283903	0.31112334801762115	2.267073697477354	0.2240944662134044	0.0505956977551192	1.28111427317616
ccmM	sll1031	ccmM	carbon dioxide concentrating mechanism protein CcmM;  putative carboxysome structural protein	-3.191153557910784	-0.648090421659913	-0.19158764554325677	-1.8353237982871615	1.1181741624118946	1.0436310588853384	0.38673558811567665	1.200789777797126	0.2542874739435285	0.6397192028985508	0.7654734740444954	0.31112334801762115	1.8976993454337583	0.1257364197041929	0.022237550106466712	0.9306328598853457
ccmN	sll1032	ccmN	carbon dioxide concentrating mechanism protein CcmN;  putative carboxysome assembly protein	-1.443305367722299	-0.4640303841968431	-0.090999078843083	-0.3302366486054455	1.1450473861696102	0.3957101764792609	0.17563007983273055	0.520640134222178	0.7448358575846483	0.504337885241794	1	0.9598533619456366	0.1846556572513548	0.13794621338951435	-0	0.0058765973655593015
ccsA	sll1513	ccsA;  ycf5	c-type cytochrome synthesis protein	-3.249355292018039	-0.40953038026380034	-2.3958432217813312	-1.85961363906919	1.5479010267920799	1.4343979803576747	0.9653561813166526	1.4093392704581538	0.2542874739435285	0.950336402266289	0.2919658398607485	0.31112334801762115	1.93231046354954	0.009059891097556587	1.2809806036432017	0.9429494462088245
cdsA	slr1369	cdsA	phosphatidate cytidylyltransferase	-3.901070266580938	-2.9450852107351895	-3.432786514946631	-2.601048752760103	2.9063409492756302	1.976392664509386	2.3163440835544375	1.6171943652326426	1	0.6397192028985508	0.38191973815283903	0.40351075026311833	-0	0.5713777857928739	1.4350005245792654	1.0251900755552752
cefD	slr2143	cefD	L-cysteine/cystine lyase	0.060588102280973624	-0.4680310111516556	0.018946575681634478	0.0059899934804120555	0.14011236211012984	0.6101907259215845	0.14392302005476126	0.0867692707356119	0.921179437080847	0.7783497679814385	0.8430451718288622	0.7734786725955207	0.002160315141989607	0.050933568258289305	0.0014048725674054552	6.681936967025406e-4
cfxE	sll0807	rpe	pentose-5-phosphate-3-epimerase	-5.714473591041341	-2.272546006742839	-2.7391473720487753	-4.891715824963566	3.7022863379465942	2.935107434996851	1.8644686261018613	2.263255733696268	0.3416613621896881	0.950336402266289	0.2919658398607485	0.31112334801762115	2.665254094676187	0.05027470568121157	1.4645343327206148	2.480429607124815
chlB	slr0772	chlB	light-independent protochlorophyllide reductase subunit ChlB	0.38122764325404296	0.10861373010982196	0.49155791027781737	0.2887928188522696	0.2777166570517105	0.22749630506308122	0.2510748476598547	0.18537885355599867	0.5813009010570092	0.7783497679814385	0.2919658398607485	0.40351075026311833	0.0898168529931379	0.011819910870272383	0.262820264242958	0.11382621393190231
chlD	slr1777	chlD	magnesium protoporphyrin IX chelatase subunit D	-4.306740441229836	-2.1827706129530826	-3.797087080988343	-1.3962392839578228	1.5246089736458617	1.4996769828938696	0.8788248026143005	1.326999069132731	0.2542874739435285	0.30324858757062145	0.2919658398607485	0.40351075026311833	2.5611110114129607	1.1311143798864176	2.030180796836041	0.5503205795335525
chlG	slr0056	chlG	chlorophyll a synthase	-4.498670312687225	-2.256685758526215	-2.787863554767174	-1.216127524786036	2.1057641256084074	1.188775688710692	1.5424563467712096	1.5080010429473636	0.2542874739435285	0.30324858757062145	0.2919658398607485	0.7734786725955207	2.6752469139397967	1.1694172980002253	1.4905813146677094	0.13566104021745812
chlH	slr1055	chlH	magnesium protoporphyrin IX chelatase subunit H	-6.019829121777522	-2.3995682651654424	-5.756629265887222	-4.45630857352647	2.9882788317973494	1.7169505145618742	3.333388491817761	2.3346392374991676	0.2542874739435285	0.504337885241794	0.38191973815283903	0.31112334801762115	3.5798420780162465	0.7133398312314023	2.4064316206057295	2.259648785779892
chlI	slr1030	chlI	magnesium protoporphyrin IX chelatase subunit I	-5.323444048918108	-2.0637249410994865	-3.1157371909709912	-3.5859750025815584	2.0295861007665748	1.0171865976458463	1.2605666517927199	1.8789748760044853	0.2542874739435285	0.30324858757062145	0.2919658398607485	0.40351075026311833	3.1657192622529267	1.0694247682993037	1.6658848422961923	1.4133937243332344
