sgRNA_target	locus	Gene name	Product	wmean_fitness_CO2_30percent	wmean_fitness_HCHL	p_fitness_adj_CO2_30percent	p_fitness_adj_HCHL	impact_score
ctrl10	NA	NA	NA	0.5760687456941624	0.3661514784902726	0.3804381907756417	0.5211609257779276	0.14843392312801898
ctrl1	NA	NA	NA	0.5390987372377003	0.33729994401616425	0.45352377927595783	0.5666073589848092	0.14269329512221002
ctrl2	NA	NA	NA	0.4409626256121693	0.1991772269942324	0.5390825326187227	0.7150775957144204	0.17096809495463566
ctrl3	NA	NA	NA	0.3195622713927947	0.18528823095951924	0.629294465320862	0.7278068101062868	0.09494608452768573
ctrl4	NA	NA	NA	0.006284144579887086	0.0962385204716117	0.6984100208815922	0.9335828581847299	-0.06360734919044216
ctrl5	NA	NA	NA	0.024186380426956117	0.5062880598116423	0.8571925384041813	0.3895619599721674	-0.34089736671433435
ctrl6	NA	NA	NA	-1.8392742562051165	-0.9361873109096568	0.30520844893027854	0.334424102718709	-0.6385789030194642
ctrl7	NA	NA	NA	-0.10079663111412722	0.1827172588174931	0.5390825326187227	0.7449073020135308	-0.20047459413122515
ctrl8	NA	NA	NA	-1.3195970930494654	-0.6777071709267298	0.3804381907756417	0.3613428939991224	-0.45388471670829117
ctrl9	NA	NA	NA	0.7022573395340521	0.3826973494396051	0.30520844893027854	0.49470763047340427	0.22596303599168943
cyaA2	slr1991	cya1	adenylate cyclase	-0.2044801082922579	-0.3306599978103846	0.6984100208815922	0.954877726251999	0.08922265552763672
cyaA	sll0646	cya2	guanylyl cyclase	-1.5744604313722503	-0.8398261371201416	0.8010213373011333	0.6922301968054615	-0.5194648911578595
cydA	slr1379	cydA	quinol oxidase subunit I	-0.4906843100602466	0.0902206655316273	0.9458951075850284	0.9901425144145735	-0.4107618474660199
cydB	slr1380	cydB	quinol oxidase subunit II	0.4697708699866736	-0.027888073593350812	0.16704207473650773	0.9208410939224626	0.3518980137235687
cynS	slr0899	cynS	cyanate lyase	-2.328715448725629	0.1127150008324478	0.046238987532981564	0.8028815423590938	-1.7263520266778374
cyp2	slr0574	cyp	cytochrome P450	0.1517329002545306	0.37342971061587127	0.594324564040631	0.6105174144329285	-0.15676331797393203
cyp	slr1251	cyp	peptidyl-prolyl cis-trans isomerase	0.26633926940208996	0.010287700854611007	0.9190642338250596	0.8677386769713633	0.18105580045337447
cysA	slr1455	cysA	sulfate transport system ATP-binding protein	-0.4745664157529212	1.146706053616538	0.7324131804450047	0.9425908845081489	-1.1464127572422038
cysC	slr0676	cysC	adenylylsulfate kinase	-1.5396631332828141	-1.880491139211277	0.011007797784977914	0.04207844866738769	0.24100179421030496
cysE	slr1348	cysE	serine acetyltransferase	-1.3078382024264619	-1.3198024261907086	0.21242716088599387	0.018808421527029884	0.008459983755332134
cysG	sll0378	cobA	uroporphyrin-III C-methyltransferase	-2.791934810456713	0.21847635313573815	0.00872410061899529	0.17971025446863267	-2.1286821479359075
cysH	slr1791	cysH	phosphoadenosine phosphosulfate reductase	-3.405957882369975	-1.3686903180139227	0.00872410061899529	0.004020937266418331	-1.4405657098475657
cysK	slr1842	cysK	cysteine synthase	-0.1798824218337104	0.18286377404631116	0.13092199202511332	0.4374704274085946	-0.2565002949563869
cysM	sll0712	cysM	cysteine synthase	-1.0678494237800857	-0.8556544379428783	0.11635175242516728	0.324707916158483	-0.15004451341927277
cysQ	sll0895	cysQ	CysQ protein homolog	-0.7333435185486229	-2.576683609876198	0.8010213373011333	0.9944022357138749	1.3034382786107581
cysS	slr0958	cysS	cysteinyl-tRNA synthetase	-3.166710322157018	-2.9921111355192944	0.00872410061899529	0.004020937266418331	-0.12346026886119003
cysT	slr1453	cysT	sulfate transport system permease protein	-0.9144761849812233	-3.153262369113254	0.2657783821366908	0.7026987350670987	1.5830608924265135
cysW	slr1454	cysW	sulfate transport system permease protein	-0.41333111367407316	-0.0018614027437556667	0.3178048046721386	0.9721864924133998	-0.29095302285169594
cytM	sll1245	cytM	cytochrome cM	1.3833235449802468	1.1905889852990477	0.00872410061899529	0.004020937266418331	0.13628391411957924
dacB2	slr0646	dacB	probable D-alanyl-D-alanine carboxypeptidase	-0.62705889201921	-0.010887907263396553	0.05405695937378547	0.8133675238414292	-0.43569868169122844
dacB	slr0804	dacB	probable D-alanyl-D-alanine carboxypeptidase	-0.5911923591322329	-0.5320676848880072	0.032729498465121507	0.2940958014764812	-0.04180745809353763
dapA	slr0550	dapA	dihydrodipicolinate synthase	-2.521931939028887	-0.21201520861131468	0.012227041170706682	0.7150775957144204	-1.6333577840545237
dapB	sll1058	dapB	dihydrodipicolinate reductase	-1.8530318380839266	-1.9812442443333738	0.014165882177057623	0.405471551423053	0.09065986189122859
dapF	slr1665	dapF	diaminopimelate epimerase	-1.1754122553633974	-1.3864822240474437	0.2871038646357691	0.5044575982201376	0.14924900616132133
dcoH	ssl2296	dcoH	pterin-4a-carbinolamine dehydratase	0.07189229128947466	0.16760245715542624	0.8313727550868939	0.7940384519216179	-0.06767730731230359
dctP	sll1314	dctP	putative C4-dicarboxylase binding protein;  peri plasmic protein	-0.22408960365439368	-0.14913110563319987	0.8927347877322642	0.8259228013140874	-0.05300366225834454
ddh	slr1556	ddh	2-hydroxyacid dehydrogenase homolog	-0.4080453659756437	-0.4136862553726396	0.8010213373011333	0.5147756777041297	0.00398871114453907
ddlA	slr1874	ddl	D-alanine--D-alanine ligase	-3.9993853729471778	-1.1558783630242382	0.009809899642329289	0.2627170541737136	-2.010663089067994
deaD	slr0083	crhR	RNA helicase Light	1.1166363323467021	-1.9759155336757668	0.00872410061899529	0.0042112226307496874	2.186764395635599
def	slr1549	def	polypeptide deformylase	0.1598924206467457	-0.7069099089423171	0.9647691158263495	0.42489288153327165	0.612921805200723
degT	slr1666	degT	pleiotropic regulatory protein homolog	-2.6992077032736725	-2.40643568485006	0.00872410061899529	0.08383352199221276	-0.20702107956900934
deoC	sll1776	deoC	deoxyribose-phosphate aldolase	-3.856851871571022	-2.6435154349280747	0.02733359653063263	0.23655741174343653	-0.8579584222109496
desA	slr1350	desA	acyl-lipid desaturase (delta 12)	0.42178826768665456	-0.26529563348946783	1	0.9721864924133998	0.48584168576574377
desB	sll1441	desB	acyl-lipid desaturase (omega-3)	-1.770871037618126	-5.364091272366554	0.8313727550868939	0.7993737655986074	2.5407903942873316
desC(des9)	sll0541	desC; des9	acyl-lipid desaturase (delta 9)	-3.4688942496519886	-4.595497466785063	0.00872410061899529	0.004020937266418331	0.7966287745413773
desD(des6)	sll0262	desD	acyl-lipid desaturase (delta 6)	0.2508738611533645	-0.8691268226477192	0.8624632381404762	0.2940958014764812	0.7919600784493166
devB	sll1479	devB	6-phosphogluconolactonase	-0.14952038921544114	-0.05351049664009732	0.11635175242516728	0.7940384519216179	-0.06788924610101757
dfp	sll0250	dfp	pantothenate metabolism flavoprotein	-1.8468274638434297	-2.5999319203697784	0.16704207473650773	0.07699854932276869	0.5325252681515906
dfrA	slr1706	dfrA	dihydroflavonol 4-reductase	-0.6667275974306976	0.10206409920643976	0.6652586483325006	0.6833931961331212	-0.5436178220120309
dfr	sll0698	dspA;  dfr;  hik33;  nblS	drug sensory protein A;  low temperature sensor;  two-component sensor histidine kinase	0.022884956711175377	1.2352890085090444	0.8927347877322642	0.00574084884857631	-0.8572991265643194
dgkA	slr0054	dgkA	diacylglycerol kinase	-2.6341278861411945	-1.5674630951979138	0.00872410061899529	0.324707916158483	-0.7542459069289248
dgt	sll0398	dgt	deoxyguanosinetriphosphate triphosphohydrolase	-2.4514685273500842	-3.1407250950527716	0.6652586483325006	0.2742364256640952	0.4873779929999349
divK	slr2041	divK	probable two-component response regulator	-0.8044235386662385	-1.752802742914725	0.8624632381404762	0.15876986603490534	0.6706053664604066
dnaA	sll0848	dnaA	chromosomal replication initiator protein DnaA	0.7405790329720163	-0.1810438427969426	0.009038483826191542	0.8906542754697802	0.6516857851528779
dnaB	slr0833	dnaB	replicative DNA helicase [Contains: Ssp dnaB in tein]	-1.8175011278804754	-2.929102477669708	0.08816848011047329	0.004020937266418331	0.7860208524120859
dnaE2	slr0603	dnaE	DNA polymerase III alpha subunit [Contains: Ssp dnaE intein]	-0.5226215651166928	-0.8502958521877295	0.3178048046721386	0.7402611040806177	0.23170071040839751
dnaE	sll1572	dnaE	DNA polymerase III alpha subunit [Contains: Ssp dnaE intein]	-0.09267995772857958	0.382939443976304	0.9458951075850284	0.15876986603490534	-0.3363137042094117
dnaG	sll1868	dnaG	DNA primase	-0.5911227676382531	-2.1600322513812595	0.6326011029152486	0.05258301760550405	1.1093865350225651
dnaJ2	sll1933	dnaJ2	DnaJ protein;  heat shock protein 40;  molecular chaperone	-3.561283116428757	-3.239472199952776	0.00872410061899529	0.09687659582251708	-0.22755468130002382
dnaJ3	slr0093	dnaJ	DnaJ protein;  heat shock protein 40;  molecular chaperone	-0.7190839520253418	-3.13807667534556	0.594324564040631	0.19235060937803045	1.71048615830064
dnaJ4	sll0897	dnaJ1	DnaJ protein;  heat shock protein 40;  molecular chaperone	-1.5228535392487903	-2.9109134523843694	0.19000563603671725	0.004020937266418331	0.981506577271378
dnaJ	sll1666	dnaJ	DnaJ-like protein	-0.5277112797471852	0.23906357411004828	0.9190642338250596	0.7080932265140889	-0.5421916988057738
dnaK2	sll0170	dnaK2	DnaK protein 2;  heat shock protein 70;  molecula r chaperone	-5.017529915149881	-1.2933322950004746	0.48928840640055	0.8584711895836435	-2.633405391686447
dnaK3	sll0058	dnaK1	DnaK protein 1;  heat shock protein 70;  molecula r chaperone	0.10766110627157283	0.39955101462445497	0.6652586483325006	0.17552433349743168	-0.20639733355624282
dnaK	sll1932	dnaK3	DnaK protein	-4.953542863759866	-1.154763350018051	0.011007797784977914	0.954877726251999	-2.686142754399373
dnaN	slr0965	dnaN	DNA polymerase III beta subunit	0.18168823753164368	-0.2012449700117701	0.8010213373011333	0.5801651844792806	0.27077466779546344
dnaX_and_dnaZ	slr0446	dnaX	DNA polymerase III delta' subunit	-1.311607662526337	-0.7570414820921407	0.9458951075850284	0.7907316519063181	-0.3921375068017427
dnaX	sll1360	dnaX	DNA polymerase III subunit gamma/tau [Contains: Ssp dnaX intein]	-3.137201330029424	-3.4468457346811268	0.16704207473650773	0.03939068502668939	0.2189516582856904
dpm1_2	slr1943	dpm1	probable glycosyltransferase	-1.1951725601595666	-1.3329097781861865	0.046238987532981564	0.72043285480211	0.09739492088839288
dpm1	sll1540	dpm1	dolichyl-phosphate-mannose synthase	-1.5288202358524203	-0.33440348552121474	0.23672765952564015	0.8445496815343818	-0.8445801837219948
drgA	slr1719	drgA	DrgA protein homolog	-3.321575566475287	-1.4101636670565514	0.00872410061899529	0.005150829834555954	-1.3515723157196469
dsbD	sll0621	ccdA	putative c-type cytochrome biogenesis protein C cdA	-1.416853111337667	-3.2664991537240025	0.5217432202413865	0.3055402935346264	1.3078972593662381
eda	sll0107	eda	KHG/KDPG aldolase	0.15415533742857299	0.07338331271207693	0.9190642338250596	0.9830367249299656	0.05711444640720178
efp	slr0434	efp	elongation factor P	-3.3639390328670884	-2.9103610298422935	0.009809899642329289	0.8082313271949857	-0.3207280817358848
eno	slr0752	eno	enolase	-1.5355778061415504	-2.5349440129871086	0.102132247396431	0.004020937266418331	0.706658621749172
entC	slr0817	menF	salicylate biosynthesis isochorismate synthase	-3.812949745445548	-3.1714436849200123	0.00872410061899529	0.00420048220828292	-0.4536132855698741
envM	slr1051	envM	enoyl-[acyl-carrier-protein] reductase	-2.7982310724678414	-1.6217206607165133	0.011007797784977914	0.007267826699095468	-0.8319184902859412
epsB	sll0923	epsB	unknown protein	-0.9639103880095293	-1.2203398204894582	0.6984100208815922	0.47046975969914623	0.18132299060237564
erg6	slr0089	erg6	gamma-tocopherol methyltransferase	-0.7987545346976829	0.03328510091597471	0.5217432202413865	0.9830367249299656	-0.5883408685584013
exbB2	slr0677	exbB	biopolymer transport ExbB like protein	-1.5974530821642798	-1.9681517547498115	0.011007797784977914	0.07699854932276869	0.26212354516208114
exbB	sll1404	exbB	biopolymer transport ExbB protein homolog	0.16662965224509685	0.061406575591576994	0.7708972345456213	0.9944022357138749	0.07440395103901577
exoD	slr1875	exoD	hypothetical protein	-1.1575783018751293	-0.014292128429355804	0.019602630199945976	0.4538258123699344	-0.8084254060803258
exsB	slr0527	exsB	transcription regulator ExsB homolog	0.2645178639896664	-0.5702890758346442	0.7708972345456213	0.026393157142853868	0.5902976481313601
fabD	slr2023	fabD	malonyl coenzyme A-acyl carrier protein transac ylase	-1.256045125228375	-1.2208053769489877	0.032729498465121507	0.01562709423025619	-0.024918264975661773
fabF2	slr1332	fabF	beta ketoacyl-acyl carrier protein synthase	-2.8172550385591353	-2.71509480012096	0.019602630199945976	0.1108425638853074	-0.07223819736726844
fabF	sll1069	fabF	3-oxoacyl-[acyl-carrier-protein] synthase II	-4.601386495498591	-3.1245719507087037	0.00872410061899529	0.004020937266418331	-1.0442655791758537
fabG2	slr1994	phaB	PHA-specific acetoacetyl-CoA reductase	0.15223959696044817	0.20366365124773006	0.8313727550868939	0.5440201611838125	-0.03636229750264217
fabG3	sll0330	fabG	sepiapterine reductase	0.39567716690846055	0.004548718900701535	0.3811252389316491	0.8538209956217918	0.27656957790125636
fabG	slr0886	fabG	3-oxoacyl-[acyl-carrier protein] reductase	-1.8609061392484836	-2.1559909823072583	0.016428079366291867	0.018092146816760586	0.2086564935522277
fabH	slr1511	fabH	3-oxoacyl-[acyl-carrier-protein] synthase III	-0.7318625014788893	-0.03722921117765362	0.2871038646357691	0.47046975969914623	-0.49117991000992733
fabZ	sll1605	fabZ	(3R)-hydroxymyristol acyl carrier protein dehyd rase	-3.675794213291138	-4.54897444112569	0.00872410061899529	0.004020937266418331	0.6174316602998263
fbp2	slr0952	fbpII	fructose-1; 6-bisphosphatase	-1.6728426830251177	0.02430884654501226	0.594324564040631	0.6265091551537586	-1.2000673552601604
fbp	sll1636	fbp	ferripyochelin binding protein	0.39924418246849996	0.2777931101078517	0.102132247396431	0.8445496815343818	0.08587887684859247
fda	slr0943	fda	fructose-bisphosphate aldolase;  class I	0.20610080638066455	0.14259911889338384	1	0.7262132217886004	0.04490247383904512
fecB2	slr1491	fecB	iron(III) dicitrate transport system substrate- binding protein	-0.11496775777584084	0.5685573366197438	0.8313727550868939	0.6759403069414428	-0.48332522935829286
fecB3	slr1319	fecB	iron(III) dicitrate transport system substrate- binding protein	-0.9388759435285283	-0.6655139017279866	0.9190642338250596	0.6265091551537586	-0.19329615347616347
fecB	slr1492	fecB	iron(III) dicitrate transport system substrate- binding protein	0.2242845256693506	0.09386527671254156	0.8010213373011333	0.903847970931126	0.09222033533461621
fecC	slr1316	fecC	ABC-type iron(III) dicitrate transport system p ermease protein	0.5769997568433658	0.44073775784473485	0.7324131804450047	0.4774331276242872	0.09635178350996648
fecD	slr1317	fecD	ABC-type iron(III) dicitrate transport system p ermease protein	-0.03269755266169836	0.17116673834117663	0.9647691158263495	0.7402611040806177	-0.14415382260992055
fecE	slr1318	fecE	iron(III) dicitrate transport system ATP-bindin g protein	0.35846514519811873	0.175612290812575	0.8927347877322642	0.8488452633722676	0.1292964932953343
feoB	slr1392	feoB	ferrous iron transport protein B	-0.027663959154171653	0.2614493317438206	0.5602916101530038	0.5877857167219747	-0.20443396852512927
ffh	slr1531	ffh	signal recognition particle protein	-2.9576395270707416	-4.221545399321661	0.6984100208815922	0.004020937266418331	0.8937164130501233
fhuA2	sll1409	fhuA	ferrichrome-iron receptor	0.25621050008778906	0.11301911277804778	0.6652586483325006	0.7940384519216179	0.1012516009742274
fhuA3	slr1490	fhuA	ferrichrome-iron receptor	0.17572679803023025	0.11443085405518215	1	0.8677386769713633	0.04334277764398721
fhuA	sll1406	fhuA	ferrichrome-iron receptor	1.2307500340637931	0.11522030348510108	0.9458951075850284	0.8133675238414292	0.7887986371073954
fmt	slr0070	fmt	methionyl-tRNA formyltransferase	-2.1237280641321052	-1.7689917404336357	0.05405695937378547	0.01301720638394914	-0.25083646002037396
fmu/fmv	slr0679	fmu/fmv	sun protein	0.13946284583094065	0.14362047475506445	0.9190642338250596	0.7026987350670987	-0.00293988760590527
folC	sll1612	folC	folylpolyglutamate synthase	-0.6867990549875692	-0.48515152596572503	0.8927347877322642	0.8028815423590938	-0.14258633518085717
folD	sll0753	folD	FolD bifunctional protein	-2.302849870045279	-2.5677083516973394	0.009038483826191542	0.00574084884857631	0.18728322843094458
folE	slr0426	folE	GTP cyclohydrolase I	-2.750347787484419	-2.379555711510998	0.009038483826191542	0.004020937266418331	-0.2621895913310436
folK	slr1093	folK	2-amino-4-hydroxy-6-hydroxymethyldihydropteridi ne pyrophosphokinase	-3.073972668194408	-1.9014641833106967	0.009809899642329289	0.00574084884857631	-0.8290887006600369
folP	slr2026	folP	dihydropteroate synthase	-0.3500503790366143	-0.46126364701138056	0.8927347877322642	0.6035556165508199	0.07863965594287392
fraH	slr0298	fraH	FraH protein homolog	-0.9981818855856528	-0.5097327862492197	0.7324131804450047	0.9721864924133998	-0.3453856704052534
frdA	slr1233	frdA	succinate dehydrogenase flavoprotein subunit	-0.5411302581292723	-0.007964957900879518	0.6984100208815922	0.7853048391346065	-0.377004799284858
frpC	sll1009	frpC	unknown protein	0.42137154116501874	0.16122170690186294	0.8313727550868939	0.9858351800030017	0.1839537119320339
frr	sll0145	frr;  rrf	ribosome releasing factor	0.4629287476835411	0.1489366761076883	0.7324131804450047	0.15876986603490534	0.2220259230500973
